train/explained_variance,train/policy_loss,train/n_updates,train/value_loss,train/entropy_loss,train/learning_rate,time/time_elapsed,time/iterations,time/total_timesteps,train/std,time/fps
0.0,-0.0011979200644418597,92799,1.6955107184912777e-07,-2.3493213653564453,0.0007,928,92800,464000,0.8147702217102051,499
0.0,-0.0006449260981753469,92899,1.686160118197222e-07,-2.345302104949951,0.0007,929,92900,464500,0.8147424459457397,499
0.0,-0.0008252948755398393,92999,1.686602502104506e-07,-2.3414559364318848,0.0007,930,93000,465000,0.8119326233863831,499
1.1920928955078125e-07,-0.0008625462651252747,93099,1.689767543666676e-07,-2.338679552078247,0.0007,931,93100,465500,0.8102105259895325,499
1.1920928955078125e-07,-0.0005802129162475467,93199,1.6865358531958918e-07,-2.3323144912719727,0.0007,932,93200,466000,0.8063498139381409,499
0.0,-0.000670894340146333,93299,1.6823244664010417e-07,-2.3345320224761963,0.0007,933,93300,466500,0.8059166669845581,499
0.0,-0.0010844044154509902,93399,1.6852231965458486e-07,-2.329507350921631,0.0007,934,93400,467000,0.8043825626373291,499
1.1920928955078125e-07,-0.0006216407055035233,93499,1.683889649939374e-07,-2.331697702407837,0.0007,935,93500,467500,0.8083868026733398,499
0.0,-0.0010193251073360443,93599,1.694243536576323e-07,-2.346832752227783,0.0007,936,93600,468000,0.8134379386901855,499
-1.1920928955078125e-07,-0.000776914763264358,93699,1.6837920213674806e-07,-2.3566789627075195,0.0007,937,93700,468500,0.8177686333656311,499
0.0,-0.0007875218871049583,93799,1.68608636386125e-07,-2.3542728424072266,0.0007,938,93800,469000,0.8168371319770813,499
0.0,-0.0010243660071864724,93899,1.694497768767178e-07,-2.3599390983581543,0.0007,939,93900,469500,0.8185790777206421,499
-2.4318695068359375e-05,-0.0008634084952063859,93999,1.6933935853558069e-07,-2.343193531036377,0.0007,940,94000,470000,0.8128018379211426,499
0.0,-0.0006222368101589382,94099,1.6858257367857732e-07,-2.327239990234375,0.0007,941,94100,470500,0.8089428544044495,499
0.0,-0.000897205260116607,94199,1.6872292007974465e-07,-2.3216919898986816,0.0007,942,94200,471000,0.8066312074661255,499
0.0,-0.0010523841483518481,94299,1.6849887174430478e-07,-2.311331033706665,0.0007,943,94300,471500,0.8029850721359253,499
0.0,-0.0010311115765944123,94399,1.682124803892293e-07,-2.3078062534332275,0.0007,944,94400,472000,0.801284670829773,499
0.0,-0.0010809958912432194,94499,1.681252399521327e-07,-2.300114631652832,0.0007,945,94500,472500,0.7973021268844604,499
0.0,-0.0013186790747568011,94599,1.685126278516691e-07,-2.297341823577881,0.0007,946,94600,473000,0.7953163385391235,499
0.0,-0.0006927119102329016,94699,1.691198860953591e-07,-2.295088768005371,0.0007,947,94700,473500,0.795312762260437,499
1.1920928955078125e-07,-0.0008422055980190635,94799,1.6840927230532543e-07,-2.3056366443634033,0.0007,948,94800,474000,0.800280749797821,499
0.0,-0.0008634988334961236,94899,1.6806716018891166e-07,-2.307565927505493,0.0007,949,94900,474500,0.8015490770339966,499
1.1920928955078125e-07,-0.0007140658563002944,94999,1.6823730675241677e-07,-2.29551362991333,0.0007,950,95000,475000,0.7955218553543091,499
0.0,-0.0006540797767229378,95099,1.6830647098231566e-07,-2.2844367027282715,0.0007,951,95100,475500,0.7930517196655273,499
0.0,-0.0007958778878673911,95199,1.699628882079196e-07,-2.2808990478515625,0.0007,952,95200,476000,0.7908757925033569,499
1.1920928955078125e-07,-0.001286220969632268,95299,1.68218633689321e-07,-2.272625684738159,0.0007,953,95300,476500,0.7876600027084351,499
0.0,-0.0006394438678398728,95399,1.687746618017627e-07,-2.2675681114196777,0.0007,954,95400,477000,0.7862085103988647,499
0.0,-0.0006202642689459026,95499,1.6832572669045476e-07,-2.276339054107666,0.0007,955,95500,477500,0.7897834181785583,499
0.0,-0.0006478069699369371,95599,1.681329138136789e-07,-2.300654411315918,0.0007,956,95600,478000,0.7988475561141968,499
-1.1920928955078125e-07,-0.0008458254160359502,95699,1.6804578706342e-07,-2.306523084640503,0.0007,957,95700,478500,0.8008661270141602,499
0.0,-0.0010168531443923712,95799,1.6857259765856725e-07,-2.3152096271514893,0.0007,958,95800,479000,0.8037546873092651,499
0.0,-0.0007497961050830781,95899,1.6842830063978909e-07,-2.3206496238708496,0.0007,959,95900,479500,0.8041589260101318,499
0.0,-0.0008625456248410046,95999,1.6877537234449846e-07,-2.3247790336608887,0.0007,960,96000,480000,0.8057414293289185,499
0.0,-0.0006902943132445216,96099,1.6773455513430235e-07,-2.326045513153076,0.0007,961,96100,480500,0.8061503171920776,499
0.0,-0.0007854715804569423,96199,1.6784626666321856e-07,-2.3404695987701416,0.0007,962,96200,481000,0.8128637075424194,499
-1.1920928955078125e-07,-0.0006994656287133694,96299,1.684730079887231e-07,-2.362462043762207,0.0007,963,96300,481500,0.8225647211074829,499
0.0,-0.0007394299609586596,96399,1.686984631987798e-07,-2.35404109954834,0.0007,964,96400,482000,0.8208368420600891,499
0.0,-0.0006362333078868687,96499,1.673892882081418e-07,-2.347963333129883,0.0007,965,96500,482500,0.8209627866744995,499
9.709596633911133e-05,-0.0008431753376498818,96599,1.6738584918130073e-07,-2.3505337238311768,0.0007,967,96600,483000,0.8210345506668091,499
0.0,-0.001008434221148491,96699,1.6755443255078717e-07,-2.3582568168640137,0.0007,968,96700,483500,0.8261772394180298,499
0.0,-0.000913886062335223,96799,1.6791625512269093e-07,-2.346518039703369,0.0007,969,96800,484000,0.8217283487319946,499
0.0,-0.0006931714015081525,96899,1.6786479761776718e-07,-2.3463752269744873,0.0007,971,96900,484500,0.8216202259063721,498
0.0,-0.0008665545610710979,96999,1.6669270053171203e-07,-2.329657554626465,0.0007,972,97000,485000,0.8134201765060425,498
0.0,-0.000659802055452019,97099,1.672980545208702e-07,-2.3448235988616943,0.0007,973,97100,485500,0.8202773332595825,498
0.0,-0.0008189218351617455,97199,1.6787339518486988e-07,-2.3438608646392822,0.0007,974,97200,486000,0.8202735185623169,498
-1.1920928955078125e-07,-0.0006542376358993351,97299,1.6719322104563616e-07,-2.3375954627990723,0.0007,976,97300,486500,0.8174973130226135,498
0.0,-0.0011432368773967028,97399,1.6673770630859508e-07,-2.336402416229248,0.0007,977,97400,487000,0.8173719644546509,498
0.0,-0.0008679822203703225,97499,1.6687958748207166e-07,-2.3473801612854004,0.0007,978,97500,487500,0.8204969167709351,498
0.0,-0.0010006699012592435,97599,1.666008699885424e-07,-2.332841396331787,0.0007,979,97600,488000,0.8163856267929077,498
1.1920928955078125e-07,-0.0009299794328399003,97699,1.6687462789377605e-07,-2.318302631378174,0.0007,980,97700,488500,0.8083377480506897,498
0.0,-0.000684411555994302,97799,1.670691176514083e-07,-2.30798077583313,0.0007,981,97800,489000,0.8070743083953857,498
0.0,-0.0007569551235064864,97899,1.6658468382502178e-07,-2.3193111419677734,0.0007,983,97900,489500,0.811215877532959,497
0.0,-0.0007740550790913403,97999,1.6659842572153138e-07,-2.315441608428955,0.0007,984,98000,490000,0.8084878921508789,497
0.0,-0.0011766913812607527,98099,1.6579221551182854e-07,-2.320849657058716,0.0007,985,98100,490500,0.8104200959205627,497
0.0,-0.000801660236902535,98199,1.6518185930181062e-07,-2.3227665424346924,0.0007,986,98200,491000,0.8128530979156494,497
0.0,-0.0008782761287875473,98299,1.6623300780338468e-07,-2.3158087730407715,0.0007,987,98300,491500,0.8118883371353149,497
0.0,-0.0009062591125257313,98399,1.658996779951849e-07,-2.315247058868408,0.0007,988,98400,492000,0.8124206066131592,497
0.0,-0.0009464448085054755,98499,1.65655222872374e-07,-2.3071043491363525,0.0007,989,98500,492500,0.8069150447845459,497
-1.1920928955078125e-07,-0.0009648950072005391,98599,1.645964573526726e-07,-2.2961947917938232,0.0007,990,98600,493000,0.7995136976242065,497
1.1920928955078125e-07,-0.0007972802268341184,98699,1.6478982445278234e-07,-2.2979581356048584,0.0007,991,98700,493500,0.8018607497215271,497
0.0,-0.0006240636575967073,98799,1.6436057137525495e-07,-2.280595302581787,0.0007,992,98800,494000,0.7952859401702881,497
0.0,-0.0007680036360397935,98899,1.642619906760956e-07,-2.293715000152588,0.0007,993,98900,494500,0.800555944442749,497
-1.1920928955078125e-07,-0.0007804636843502522,98999,1.6339171793333662e-07,-2.284616231918335,0.0007,994,99000,495000,0.7955644130706787,497
0.0,-0.0008782543009147048,99099,1.6234193367381522e-07,-2.28098201751709,0.0007,995,99100,495500,0.7938467264175415,497
0.0,-0.0007851569098420441,99199,1.6244617029315123e-07,-2.2726032733917236,0.0007,996,99200,496000,0.7920798659324646,497
-1.1920928955078125e-07,-0.0006688825669698417,99299,1.622616281338196e-07,-2.2782976627349854,0.0007,997,99300,496500,0.7923041582107544,497
0.0,-0.0010090585565194488,99399,1.6250423584551754e-07,-2.288404941558838,0.0007,998,99400,497000,0.7948668003082275,497
0.0,-0.0008801182848401368,99499,1.6226570664912288e-07,-2.2889373302459717,0.0007,999,99500,497500,0.7949833869934082,497
0.0,-0.0008076036465354264,99599,1.6052501905505778e-07,-2.28831148147583,0.0007,1000,99600,498000,0.7950183153152466,497
0.0,-0.001003845245577395,99699,1.6054603690918157e-07,-2.2802584171295166,0.0007,1001,99700,498500,0.7912868857383728,497
0.0,-0.0014065930154174566,99799,1.6059483698427357e-07,-2.2848732471466064,0.0007,1002,99800,499000,0.7922669649124146,497
0.0,-0.0007186075672507286,99899,1.607608908216207e-07,-2.2809228897094727,0.0007,1003,99900,499500,0.7924637794494629,497
-9.918212890625e-05,-0.0009644316742196679,99999,1.6033155247896502e-07,-2.2908902168273926,0.0007,1004,100000,500000,0.7964990139007568,497
0.0,-0.0006184453959576786,100099,1.5997288471680804e-07,-2.28456449508667,0.0007,1005,100100,500500,0.7946950197219849,497
0.0,-0.0007275884272530675,100199,1.5986148582669557e-07,-2.287543296813965,0.0007,1006,100200,501000,0.7941833734512329,497
0.0,-0.0005548929912038147,100299,1.5978325507148838e-07,-2.2730836868286133,0.0007,1007,100300,501500,0.7887084484100342,497
-1.1920928955078125e-07,-0.0008771841530688107,100399,1.6020101156755118e-07,-2.2784972190856934,0.0007,1008,100400,502000,0.7899678349494934,497
0.0,-0.0007377614383585751,100499,1.599879908553703e-07,-2.284987449645996,0.0007,1009,100500,502500,0.7912940979003906,497
0.0,-0.001268565421923995,100599,1.597566381406068e-07,-2.304126262664795,0.0007,1010,100600,503000,0.79749596118927,497
-1.1920928955078125e-07,-0.0009895277908071876,100699,1.5990980273272726e-07,-2.3195858001708984,0.0007,1011,100700,503500,0.8050681352615356,497
0.0,-0.001558587420731783,100799,1.6058014296049805e-07,-2.3240139484405518,0.0007,1012,100800,504000,0.8056125044822693,498
0.0,-0.0006084243068471551,100899,1.6044768358369765e-07,-2.325594186782837,0.0007,1012,100900,504500,0.8091750144958496,498
0.0,-0.001012609340250492,100999,1.606720729796507e-07,-2.3174729347229004,0.0007,1013,101000,505000,0.805067777633667,498
1.1920928955078125e-07,-0.0005562352016568184,101099,1.6097465049824677e-07,-2.324810266494751,0.0007,1014,101100,505500,0.8093149662017822,498
0.0,-0.0009994349675253034,101199,1.605800861170792e-07,-2.3219287395477295,0.0007,1015,101200,506000,0.8073128461837769,498
0.0,-0.0007820870960131288,101299,1.6008543468615244e-07,-2.319584369659424,0.0007,1016,101300,506500,0.8069515228271484,498
0.0,-0.000722496653907001,101399,1.6009107639547437e-07,-2.31765079498291,0.0007,1017,101400,507000,0.8062160015106201,498
0.0,-0.000694330723490566,101499,1.6003050973267818e-07,-2.3366355895996094,0.0007,1018,101500,507500,0.8137918710708618,498
0.0,-0.0011035240022465587,101599,1.5942853792694223e-07,-2.335012674331665,0.0007,1019,101600,508000,0.8112995028495789,498
0.0,-0.0008986772736534476,101699,1.6047385997808306e-07,-2.3272507190704346,0.0007,1020,101700,508500,0.8094366788864136,498
0.0,-0.0007850099354982376,101799,1.6110406875213812e-07,-2.3172144889831543,0.0007,1021,101800,509000,0.8064068555831909,498
0.0,-0.0011013096664100885,101899,1.6057609286690422e-07,-2.3358452320098877,0.0007,1022,101900,509500,0.8138371706008911,498
0.0,-0.000610512972343713,101999,1.600040775429079e-07,-2.346205949783325,0.0007,1023,102000,510000,0.8190411925315857,498
0.0,-0.0009267035056836903,102099,1.599563859144837e-07,-2.343689441680908,0.0007,1024,102100,510500,0.8174922466278076,498
0.0,-0.0007457727333530784,102199,1.6024857529828296e-07,-2.3370065689086914,0.0007,1025,102200,511000,0.8146754503250122,498
0.0,-0.0006330081960186362,102299,1.6025177274059388e-07,-2.332226514816284,0.0007,1026,102300,511500,0.8143943548202515,498
0.0,-0.0010318353306502104,102399,1.5959290067257825e-07,-2.32645583152771,0.0007,1027,102400,512000,0.8113633990287781,498
-9.930133819580078e-05,-0.0008982068975456059,102499,1.5961123267516086e-07,-2.304936170578003,0.0007,1028,102500,512500,0.8048479557037354,498
0.0,-0.0007295715040527284,102599,1.605665289616809e-07,-2.290163993835449,0.0007,1029,102600,513000,0.7998535633087158,498
1.1920928955078125e-07,-0.0012473384849727154,102699,1.6041842343383905e-07,-2.2887494564056396,0.0007,1030,102700,513500,0.7971635460853577,498
1.1920928955078125e-07,-0.0007314069662243128,102799,1.597605603365082e-07,-2.2772743701934814,0.0007,1031,102800,514000,0.7933008670806885,498
0.0,-0.0011164911556988955,102899,1.600989492089866e-07,-2.2684919834136963,0.0007,1032,102900,514500,0.7915857434272766,498
1.1920928955078125e-07,-0.0006353753269650042,102999,1.6042515937897406e-07,-2.275315761566162,0.0007,1033,103000,515000,0.796228289604187,498
-1.1920928955078125e-07,-0.0010221516713500023,103099,1.6002793756797473e-07,-2.2712502479553223,0.0007,1034,103100,515500,0.7942472696304321,498
5.960464477539063e-08,-0.000861391075886786,103199,1.5964477029228874e-07,-2.2805018424987793,0.0007,1035,103200,516000,0.7977324724197388,498
-1.1920928955078125e-07,-0.0008166116895154119,103299,1.6011777859148424e-07,-2.280348777770996,0.0007,1036,103300,516500,0.7992437481880188,498
0.0,-0.0006947999354451895,103399,1.5945371956149756e-07,-2.2650694847106934,0.0007,1037,103400,517000,0.7949516177177429,498
0.0,-0.001145451795309782,103499,1.6068069896846282e-07,-2.2613329887390137,0.0007,1038,103500,517500,0.7939237356185913,498
1.1920928955078125e-07,-0.0008889062446542084,103599,1.6035782834933343e-07,-2.2623276710510254,0.0007,1039,103600,518000,0.7947887182235718,498
1.1920928955078125e-07,-0.0007548060384579003,103699,1.6051265561145556e-07,-2.2572453022003174,0.0007,1040,103700,518500,0.7932698726654053,498
5.960464477539063e-08,-0.0007498889463022351,103799,1.60399764581598e-07,-2.244270086288452,0.0007,1041,103800,519000,0.7874853610992432,498
0.0,-0.0007262659491971135,103899,1.593863601101475e-07,-2.247478485107422,0.0007,1042,103900,519500,0.7867697477340698,498
0.0,-0.000684110214933753,103999,1.5996843671928218e-07,-2.2519216537475586,0.0007,1043,104000,520000,0.7875305414199829,498
-1.1920928955078125e-07,-0.0007325875340029597,104099,1.6045179052071035e-07,-2.2349865436553955,0.0007,1044,104100,520500,0.7813326120376587,498
0.0,-0.0009121072362177074,104199,1.603987414000585e-07,-2.231978416442871,0.0007,1045,104200,521000,0.7794303894042969,498
1.1920928955078125e-07,-0.000931604765355587,104299,1.600818393399095e-07,-2.236542224884033,0.0007,1046,104300,521500,0.7805289030075073,498
1.1920928955078125e-07,-0.0006666911649517715,104399,1.592201499533985e-07,-2.224241018295288,0.0007,1047,104400,522000,0.7754296064376831,498
-1.1920928955078125e-07,-0.000663655053358525,104499,1.6000936398086196e-07,-2.2161459922790527,0.0007,1048,104500,522500,0.7735523581504822,498
0.0,-0.0009103849297389388,104599,1.6056567631039798e-07,-2.212144374847412,0.0007,1049,104600,523000,0.7720053791999817,498
0.0,-0.0007802335894666612,104699,1.605481259048247e-07,-2.231609344482422,0.0007,1050,104700,523500,0.7807029485702515,498
0.0,-0.0012171173002570868,104799,1.5987671986295027e-07,-2.241061210632324,0.0007,1051,104800,524000,0.7819720506668091,498
0.0,-0.0005515735829249024,104899,1.5936525699089543e-07,-2.227701187133789,0.0007,1052,104900,524500,0.7789992690086365,498
0.0,-0.0006631502765230834,104999,1.5922016416425322e-07,-2.2276315689086914,0.0007,1053,105000,525000,0.7795075178146362,498
0.0,-0.0010742867598310113,105099,1.6011668435567117e-07,-2.213139772415161,0.0007,1054,105100,525500,0.7737694978713989,498
0.0,-0.0006672117160633206,105199,1.6053076024036272e-07,-2.2173166275024414,0.0007,1055,105200,526000,0.7756766676902771,498
9.936094284057617e-05,-0.0008809490827843547,105299,1.5989346024980478e-07,-2.2292041778564453,0.0007,1056,105300,526500,0.7800067067146301,498
0.0,-0.0008167115156538785,105399,1.5951223986121477e-07,-2.2144205570220947,0.0007,1057,105400,527000,0.77384352684021,498
1.1920928955078125e-07,-0.0005997491534799337,105499,1.6056507945449994e-07,-2.2249820232391357,0.0007,1058,105500,527500,0.7792905569076538,498
0.0,-0.000750457460526377,105599,1.6103147970625287e-07,-2.2320709228515625,0.0007,1059,105600,528000,0.7807964086532593,498
0.0,-0.0006766593432985246,105699,1.598204732999875e-07,-2.2076706886291504,0.0007,1060,105700,528500,0.7711625099182129,498
0.0,-0.0007465002126991749,105799,1.596899750211378e-07,-2.203463554382324,0.0007,1061,105800,529000,0.768013596534729,498
-1.1920928955078125e-07,-0.0007462563225999475,105899,1.5924882745821378e-07,-2.1986076831817627,0.0007,1061,105900,529500,0.764922559261322,498
-1.1920928955078125e-07,-0.0008850533631630242,105999,1.6018817916574335e-07,-2.1818583011627197,0.0007,1062,106000,530000,0.7570046186447144,498
0.0,-0.0008270040852949023,106099,1.5946584142056963e-07,-2.167905807495117,0.0007,1063,106100,530500,0.751827597618103,498
0.0,-0.0009185937233269215,106199,1.5935742680994736e-07,-2.1826655864715576,0.0007,1064,106200,531000,0.7585002183914185,498
5.960464477539063e-08,-0.0012265086406841874,106299,1.604164054924695e-07,-2.1777281761169434,0.0007,1065,106300,531500,0.7564140558242798,498
0.0,-0.0011317096650600433,106399,1.6002992708763486e-07,-2.166321039199829,0.0007,1067,106400,532000,0.7521200180053711,498
-1.1920928955078125e-07,-0.001011161832138896,106499,1.5964177180194383e-07,-2.151953935623169,0.0007,1068,106500,532500,0.7481117248535156,498
0.0,-0.0005601026932708919,106599,1.602504937636695e-07,-2.1468143463134766,0.0007,1069,106600,533000,0.7441863417625427,498
0.0,-0.0006773901404812932,106699,1.5979891543338454e-07,-2.1527256965637207,0.0007,1070,106700,533500,0.7467547655105591,498
0.0,-0.0006095262360759079,106799,1.604466035587393e-07,-2.164976119995117,0.0007,1071,106800,534000,0.7505397200584412,498
0.0,-0.0013667799066752195,106899,1.6083728837656963e-07,-2.1756057739257812,0.0007,1071,106900,534500,0.7521772384643555,498
0.0,-0.0005785426474176347,106999,1.602862766958424e-07,-2.157543659210205,0.0007,1073,107000,535000,0.7461788058280945,498
-1.1920928955078125e-07,-0.0005200369632802904,107099,1.6037395766943519e-07,-2.1642606258392334,0.0007,1073,107100,535500,0.7473121881484985,498
0.0,-0.0009738135850057006,107199,1.6002357483557716e-07,-2.1735634803771973,0.0007,1074,107200,536000,0.7493939399719238,498
0.0,-0.0008901384426280856,107299,1.6078436715361022e-07,-2.172698736190796,0.0007,1075,107300,536500,0.7489855289459229,498
0.0,-0.0006107663502916694,107399,1.6091809129648027e-07,-2.1643729209899902,0.0007,1077,107400,537000,0.7463164329528809,498
-5.0067901611328125e-05,-0.0005267235683277249,107499,1.605923358738437e-07,-2.1570277214050293,0.0007,1078,107500,537500,0.7424664497375488,498
0.0,-0.000626601162366569,107599,1.5958849530761654e-07,-2.1687846183776855,0.0007,1079,107600,538000,0.7478646039962769,498
0.0,-0.0007692619110457599,107699,1.596006171666886e-07,-2.1699814796447754,0.0007,1079,107700,538500,0.7483890652656555,498
-1.1920928955078125e-07,-0.0006627484108321369,107799,1.6011333059395838e-07,-2.1740975379943848,0.0007,1081,107800,539000,0.7482793927192688,498
0.0,-0.0005691198748536408,107899,1.6027115634642541e-07,-2.192366600036621,0.0007,1082,107900,539500,0.7558449506759644,498
0.0,-0.0009613161673769355,107999,1.5996408819773933e-07,-2.1754298210144043,0.0007,1083,108000,540000,0.7495753169059753,498
-1.1920928955078125e-07,-0.0006921759922988713,108099,1.6027875915369805e-07,-2.163987636566162,0.0007,1084,108100,540500,0.7442297339439392,498
0.0,-0.0007434284198097885,108199,1.600856904815373e-07,-2.1626334190368652,0.0007,1085,108200,541000,0.7431950569152832,498
-1.1920928955078125e-07,-0.0010409349342808127,108299,1.5996204183466034e-07,-2.175398349761963,0.0007,1086,108300,541500,0.7481707334518433,498
-1.1920928955078125e-07,-0.0004754622932523489,108399,1.6058372409588628e-07,-2.1833560466766357,0.0007,1087,108400,542000,0.7519738674163818,498
5.960464477539063e-08,-0.0006143671344034374,108499,1.5998577396203473e-07,-2.184540271759033,0.0007,1088,108500,542500,0.7506012916564941,498
0.0,-0.0006093792617321014,108599,1.6011425429951487e-07,-2.183629035949707,0.0007,1088,108600,543000,0.7498520612716675,498
0.0,-0.0008877569925971329,108699,1.603785477755082e-07,-2.1666147708892822,0.0007,1089,108700,543500,0.7439126372337341,498
-4.971027374267578e-05,-0.0008532257634215057,108799,1.5976524991856422e-07,-2.1606459617614746,0.0007,1090,108800,544000,0.7410997152328491,498
-1.1920928955078125e-07,-0.0007561371894553304,108899,1.5939708930545748e-07,-2.157078742980957,0.0007,1091,108900,544500,0.7410885691642761,498
0.0,-0.0006651214207522571,108999,1.5940148045956448e-07,-2.1526777744293213,0.0007,1092,109000,545000,0.7409943342208862,498
-1.1920928955078125e-07,-0.0007715015090070665,109099,1.6066859132024547e-07,-2.1597304344177246,0.0007,1093,109100,545500,0.7443310022354126,498
-1.1920928955078125e-07,-0.0005017854273319244,109199,1.604328616622297e-07,-2.1647465229034424,0.0007,1094,109200,546000,0.7476859092712402,498
0.0,-0.0009296323987655342,109299,1.5951400200719945e-07,-2.157062530517578,0.0007,1095,109300,546500,0.7433876991271973,498
0.0,-0.0008555387030355632,109399,1.59466921445528e-07,-2.169750452041626,0.0007,1096,109400,547000,0.747807502746582,498
-1.1920928955078125e-07,-0.0005916770314797759,109499,1.5995510693755932e-07,-2.17388916015625,0.0007,1097,109500,547500,0.752814769744873,498
0.0,-0.0006987611996009946,109599,1.602664667643694e-07,-2.1554577350616455,0.0007,1098,109600,548000,0.745642364025116,498
0.0,-0.000644175976049155,109699,1.6010669412480638e-07,-2.161525011062622,0.0007,1099,109700,548500,0.7471380829811096,498
-1.1920928955078125e-07,-0.0006549861282110214,109799,1.6067363617366937e-07,-2.166008234024048,0.0007,1100,109800,549000,0.7480594515800476,498
5.960464477539063e-08,-0.0008017752552405,109899,1.6007767555947794e-07,-2.1654205322265625,0.0007,1101,109900,549500,0.7477779388427734,498
0.0,-0.0006325854919850826,109999,1.5947827591844543e-07,-2.1515302658081055,0.0007,1102,110000,550000,0.7441821098327637,498
0.0,-0.0006523916381411254,110099,1.6003366454242496e-07,-2.132513999938965,0.0007,1103,110100,550500,0.736564040184021,498
9.930133819580078e-05,-0.0007397199515253305,110199,1.6016949189179286e-07,-2.1371593475341797,0.0007,1104,110200,551000,0.7372273206710815,498
0.0,-0.0005816655466333032,110299,1.6123843238347035e-07,-2.137880802154541,0.0007,1105,110300,551500,0.7365289926528931,498
0.0,-0.0007601670222356915,110399,1.5990892165973492e-07,-2.1438393592834473,0.0007,1106,110400,552000,0.7374371290206909,498
-1.1920928955078125e-07,-0.0006852134829387069,110499,1.5955035337356094e-07,-2.1563940048217773,0.0007,1107,110500,552500,0.7427897453308105,498
-1.1920928955078125e-07,-0.0008234029519371688,110599,1.604604449312319e-07,-2.172665596008301,0.0007,1108,110600,553000,0.74713134765625,498
-1.1920928955078125e-07,-0.0007041582721285522,110699,1.6075053110853332e-07,-2.169046401977539,0.0007,1109,110700,553500,0.7476715445518494,498
0.0,-0.001074834493920207,110799,1.6009724390642077e-07,-2.159879207611084,0.0007,1110,110800,554000,0.7430990934371948,498
0.0,-0.0006527790101245046,110899,1.603517318926606e-07,-2.1524946689605713,0.0007,1111,110900,554500,0.7410929799079895,498
-1.1920928955078125e-07,-0.0010243740398436785,110999,1.5985176560207037e-07,-2.1478452682495117,0.0007,1112,111000,555000,0.7383335828781128,498
-0.00010025501251220703,-0.0009606924140825868,111099,1.5983302148470102e-07,-2.156787395477295,0.0007,1113,111100,555500,0.7420684695243835,498
0.0,-0.0007152032922022045,111199,1.597319396751118e-07,-2.1575536727905273,0.0007,1114,111200,556000,0.74420166015625,498
0.0,-0.0005874490598216653,111299,1.598530019464306e-07,-2.166921615600586,0.0007,1115,111300,556500,0.7494757771492004,498
0.0,-0.0007288690540008247,111399,1.6035895100685593e-07,-2.1833341121673584,0.0007,1116,111400,557000,0.7552840709686279,498
0.0,-0.0006980153848417103,111499,1.6024989690777147e-07,-2.189767837524414,0.0007,1117,111500,557500,0.7585817575454712,498
0.0,-0.0010172879556193948,111599,1.6027588856104558e-07,-2.1957976818084717,0.0007,1118,111600,558000,0.7591657638549805,498
0.0,-0.000756415945943445,111699,1.5988953805390338e-07,-2.202531576156616,0.0007,1119,111700,558500,0.7634357810020447,498
-1.1920928955078125e-07,-0.0008860852685756981,111799,1.596424823446796e-07,-2.204075574874878,0.0007,1120,111800,559000,0.7630044221878052,498
0.0,-0.0007437181193381548,111899,1.6036037209232745e-07,-2.216109275817871,0.0007,1121,111900,559500,0.7684146165847778,498
1.1920928955078125e-07,-0.000698632444255054,111999,1.5985176560207037e-07,-2.22344970703125,0.0007,1122,112000,560000,0.7700346112251282,498
-1.1920928955078125e-07,-0.0006332240882329643,112099,1.6021256499243464e-07,-2.221849203109741,0.0007,1123,112100,560500,0.7699539661407471,498
0.0,-0.0007537002093158662,112199,1.6056851848134102e-07,-2.2117843627929688,0.0007,1124,112200,561000,0.7662030458450317,498
0.0,-0.0007020785706117749,112299,1.6036656802498328e-07,-2.201202392578125,0.0007,1125,112300,561500,0.7637839317321777,498
0.0,-0.001357563422061503,112399,1.595540481957869e-07,-2.208951473236084,0.0007,1126,112400,562000,0.7650876045227051,498
0.0,-0.000645121734123677,112499,1.6075455278041773e-07,-2.2297110557556152,0.0007,1127,112500,562500,0.7762680649757385,498
0.0,-0.0007760856533423066,112599,1.606028945388971e-07,-2.2146666049957275,0.0007,1128,112600,563000,0.7697519063949585,498
0.0,-0.0006225116085261106,112699,1.595743412963202e-07,-2.207423686981201,0.0007,1129,112700,563500,0.766589879989624,498
0.0,-0.0006806604214943945,112799,1.5963898647441965e-07,-2.2019526958465576,0.0007,1130,112800,564000,0.7632299661636353,498
0.0,-0.0007303779129870236,112899,1.603138599648446e-07,-2.198432683944702,0.0007,1131,112900,564500,0.7628451585769653,498
1.1920928955078125e-07,-0.0006045794580131769,112999,1.60144935534845e-07,-2.203338146209717,0.0007,1132,113000,565000,0.7644267082214355,498
0.0,-0.0006724704871885478,113099,1.602030863523396e-07,-2.192739963531494,0.0007,1133,113100,565500,0.7616638541221619,498
0.0,-0.0010136484634131193,113199,1.599137675611928e-07,-2.204753875732422,0.0007,1134,113200,566000,0.7634155750274658,498
0.0,-0.0009299514931626618,113299,1.602193577809885e-07,-2.1932358741760254,0.0007,1135,113300,566500,0.7606386542320251,498
-1.1920928955078125e-07,-0.0007279228302650154,113399,1.600130445922332e-07,-2.1868889331817627,0.0007,1136,113400,567000,0.7594186067581177,498
0.0,-0.0007838985184207559,113499,1.6056856111390516e-07,-2.1779251098632812,0.0007,1137,113500,567500,0.7554404735565186,498
2.473592758178711e-05,-0.0006801190902478993,113599,1.6013686376936676e-07,-2.171346664428711,0.0007,1138,113600,568000,0.7542072534561157,498
0.0,-0.0006472612149082124,113699,1.6056844742706744e-07,-2.174161195755005,0.0007,1139,113700,568500,0.7543735504150391,498
