time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/loss,train/clip_range,train/entropy_loss,train/n_updates,train/value_loss
583680,285,601,969,0.076171875,0.007574037,9.137392044067383e-05,-0.00295818077865988,2.009958028793335,0.0003,-0.007015916984528303,0.2,-4.256546971201897,2840,1.8972197419753635e-06
585728,286,601,973,0.025439453125,0.004771755,0.00037974119186401367,-0.001020315385540016,1.9862401485443115,0.0003,-0.004224950913339853,0.2,-4.221764388680458,2850,3.5983146623732533e-07
587776,287,601,977,0.03740234375,0.0044816863,0.0001971721649169922,-0.0033167409390443938,1.9484546184539795,0.0003,0.00147000583820045,0.2,-4.1921773359179495,2860,8.04284230190356e-08
589824,288,600,981,0.032958984375,0.004073796,-4.6133995056152344e-05,-0.0010236786751192995,1.908623218536377,0.0003,0.010379580780863762,0.2,-4.151985503733158,2870,4.806695235790947e-06
591872,289,600,985,0.05498046875,0.0067113433,-9.238719940185547e-05,-0.0030278507998446,1.8596813678741455,0.0003,-0.00504912156611681,0.2,-4.103235031664371,2880,2.341521224721072e-07
593920,290,600,988,0.05166015625,0.008209748,-0.00016617774963378906,-0.0020825757266720755,1.8204054832458496,0.0003,-0.015205219388008118,0.2,-4.056461551785469,2890,1.2990567413647591e-08
595968,291,600,992,0.0046875,0.0020566639,8.83936882019043e-05,-0.00023887568386271596,1.764601707458496,0.0003,-0.005523334722965956,0.2,-4.003118731826544,2900,3.525696883456504e-08
598016,292,600,996,0.036181640625,0.0077599706,0.000118255615234375,-0.0008255771172116511,1.7361667156219482,0.0003,0.0090145543217659,0.2,-3.9571891210973265,2910,5.639787223578786e-06
600064,293,600,999,0.029833984375,0.0028003282,-0.00031197071075439453,-0.0009948421662556938,1.702944278717041,0.0003,-0.011841190978884697,0.2,-3.9214967414736748,2920,5.696668105304988e-09
602112,294,600,1003,0.039892578125,0.0052097933,-6.794929504394531e-06,-0.00015892347873887048,1.6574375629425049,0.0003,-0.010173991322517395,0.2,-3.8717900343239307,2930,1.0366160094470582e-08
604160,295,599,1007,0.057421875,0.0040925005,0.0006191730499267578,-0.0015580222054268234,1.639229416847229,0.0003,0.012560687959194183,0.2,-3.8361071974039076,2940,7.638657875973353e-09
606208,296,599,1010,0.02998046875,0.00522053,0.0005179643630981445,-0.0009951838961569591,1.589327335357666,0.0003,-0.0013434862485155463,0.2,-3.793751133978367,2950,1.3097366965224428e-06
608256,297,599,1013,0.06240234375,0.003243528,0.001803755760192871,-0.0025884102418785916,1.5489037036895752,0.0003,-0.005756607744842768,0.2,-3.737323574721813,2960,8.092114370328671e-06
610304,298,600,1017,0.03984375,0.004910753,0.0021479129791259766,-0.0010337728133890777,1.5383787155151367,0.0003,0.013565653935074806,0.2,-3.704031924158335,2970,2.6579916594038714e-09
612352,299,600,1020,0.04482421875,0.005876224,0.000700831413269043,-0.0016689721633156296,1.4992330074310303,0.0003,0.0015103165060281754,0.2,-3.673074780404568,2980,1.2343964106693563e-09
614400,300,600,1023,0.036767578125,0.005375591,0.0011862516403198242,-0.0018506868567783386,1.4856550693511963,0.0003,0.012864206917583942,0.2,-3.639798755198717,2990,1.1938648289682096e-10
616448,301,600,1027,0.0322265625,0.0035051825,0.007193207740783691,-0.0006192130902491044,1.4629379510879517,0.0003,-0.0031206244602799416,0.2,-3.6114295020699503,3000,1.4563520428148847e-10
618496,302,600,1030,0.027734375,0.0064581432,0.001773238182067871,-0.0008042231405852362,1.414794683456421,0.0003,-0.013114375993609428,0.2,-3.565104475617409,3010,7.043096638595447e-11
620544,303,600,1034,0.00732421875,0.0011108872,-0.005173921585083008,0.00035683340684045106,1.4070755243301392,0.0003,-0.0002000954991672188,0.2,-3.525001735985279,3020,1.1458617576918222e-05
622592,304,599,1037,0.077880859375,0.00665468,0.0031925439834594727,-0.0003016625458258204,1.420738935470581,0.0003,-0.026764601469039917,0.2,-3.5316492684185503,3030,1.4969499407985198e-08
624640,305,600,1040,0.095263671875,0.004902901,-0.008844614028930664,-0.0003890854946803302,1.4264596700668335,0.0003,-0.0018125250935554504,0.2,-3.54471665546298,3040,2.432799091961723e-10
626688,306,600,1044,0.123193359375,0.010486105,0.0020247697830200195,-0.002036459866212681,1.4490432739257812,0.0003,-0.01889466866850853,0.2,-3.5646302066743374,3050,2.3705404153649866e-11
628736,307,600,1047,0.085986328125,0.009737095,0.011242806911468506,-0.0010959934334096033,1.4606661796569824,0.0003,0.013577315956354141,0.2,-3.590630605816841,3060,5.816982256443188e-09
630784,308,600,1050,0.085009765625,0.008718846,0.005412876605987549,-0.0029829285645973868,1.4813857078552246,0.0003,0.021975601091980934,0.2,-3.609932739287615,3070,4.8259173707651e-06
632832,309,600,1054,0.0458984375,0.009751983,-0.00012874603271484375,-0.0014089709380641579,1.4473090171813965,0.0003,0.0014650385128334165,0.2,-3.602116817981005,3080,7.788298413811058e-08
634880,310,600,1057,0.045263671875,0.0068543456,0.00011843442916870117,-0.0012743737199343741,1.414406180381775,0.0003,0.01901600882411003,0.2,-3.552183374762535,3090,4.715661961894829e-07
636928,311,600,1061,0.07412109375,0.010817828,-0.0003889799118041992,-0.0020244971419742797,1.3766447305679321,0.0003,-0.01277030911296606,0.2,-3.503951095789671,3100,9.288346176367706e-07
638976,312,600,1064,0.025439453125,0.0040932316,-0.00019228458404541016,-0.0010232521512079985,1.329758644104004,0.0003,-0.008730096742510796,0.2,-3.4424149855971335,3110,3.6389900628913047e-09
641024,313,600,1068,0.047705078125,0.0069713155,-6.437301635742188e-05,-0.000211554451379925,1.3176345825195312,0.0003,0.0021385587751865387,0.2,-3.397122945636511,3120,7.696063271768698e-06
643072,314,600,1071,0.0869140625,0.0067139645,-0.0002849102020263672,-0.0029184486469603144,1.3058192729949951,0.0003,0.007961705327033997,0.2,-3.376707575470209,3130,4.8156071636877354e-08
645120,315,600,1074,0.049609375,0.0071224933,-0.00020992755889892578,-0.0014932466103346087,1.261972188949585,0.0003,-0.005500258877873421,0.2,-3.3375915132462977,3140,2.1592143473182464e-07
647168,316,600,1078,0.0994140625,0.007359567,0.0009341239929199219,-0.004099452692753402,1.2147727012634277,0.0003,-0.004545215517282486,0.2,-3.26109599173069,3150,2.5141549968269616e-08
649216,317,600,1081,0.043212890625,0.006098842,-0.0011174678802490234,-0.0004522701798123308,1.18659245967865,0.0003,-0.005513600539416075,0.2,-3.201555372029543,3160,2.587050595174366e-07
651264,318,600,1085,0.04384765625,0.005809694,-0.0009512901306152344,-0.000699713543872349,1.1520915031433105,0.0003,-0.007517771329730749,0.2,-3.148831629008055,3170,4.259014193127117e-09
653312,319,599,1088,0.079931640625,0.01108286,-0.0010296106338500977,-0.0024489924529916608,1.1225531101226807,0.0003,0.010324962437152863,0.2,-3.0916442587971686,3180,1.4043424045930508e-05
655360,320,599,1092,0.058349609375,0.011068439,0.002273738384246826,-0.002060298516880721,1.0791746377944946,0.0003,-0.006864926777780056,0.2,-3.025770818442106,3190,7.841138381354867e-11
657408,321,599,1095,0.0126953125,0.002223657,-0.001735091209411621,0.00016880909097380937,1.0532586574554443,0.0003,-0.011141296476125717,0.2,-2.963723485916853,3200,1.1275833549831086e-10
659456,322,599,1099,0.017626953125,0.0031741224,-0.001223444938659668,0.00045688517566304653,1.0294482707977295,0.0003,-0.004798253998160362,0.2,-2.917773311585188,3210,4.0376392574915444e-10
661504,323,599,1102,0.05244140625,0.0059757824,-0.0018421411514282227,-0.000822174247878138,1.0190808773040771,0.0003,-0.0015332773327827454,0.2,-2.884971149265766,3220,2.0313356820575873e-09
663552,324,599,1106,0.109765625,0.008869162,0.001095592975616455,-0.0036367720211273992,0.9951800107955933,0.0003,-0.009540235623717308,0.2,-2.850866121053696,3230,4.624359468201905e-06
665600,325,599,1109,0.076220703125,0.0044049327,0.0072942376136779785,-0.0007051982305711135,1.0176409482955933,0.0003,-0.0015987139195203781,0.2,-2.8505604162812235,3240,4.6402596387740115e-09
667648,326,599,1113,0.173046875,0.01768016,-0.00015735626220703125,-0.002468027396753314,1.0432865619659424,0.0003,-0.017422350123524666,0.2,-2.900373287498951,3250,2.7158612986036638e-05
669696,327,599,1116,0.066552734375,0.004969423,5.960464477539063e-08,-0.0004886123424512334,1.0495481491088867,0.0003,0.005373631604015827,0.2,-2.9275568135082723,3260,1.8971404472704393e-10
671744,328,599,1120,0.026611328125,0.0037834537,0.002371847629547119,0.0006183468707604334,1.0459601879119873,0.0003,0.0027528703212738037,0.2,-2.931811238825321,3270,6.984988628656646e-11
673792,329,599,1123,0.061083984375,0.007659412,0.0009277462959289551,-0.0008156265044817701,1.0575517416000366,0.0003,-0.023928802460432053,0.2,-2.939852996170521,3280,1.590187611211768e-10
675840,330,599,1126,0.114208984375,0.008475937,0.00017917156219482422,-0.0023809134916518817,1.0784558057785034,0.0003,-0.00704459473490715,0.2,-2.9683821953833105,3290,1.9343234930595757e-11
677888,331,599,1129,0.06865234375,0.0077751325,5.960464477539063e-08,-0.0001195772949813545,1.1038427352905273,0.0003,-0.003133016638457775,0.2,-3.0111642844974993,3300,5.452546258686784e-11
679936,332,600,1133,0.050537109375,0.0021727448,0.002403855323791504,0.0007142364491301123,1.1213164329528809,0.0003,0.004204109311103821,0.2,-3.0502731263637544,3310,9.869808059021467e-12
681984,333,600,1136,0.05224609375,0.0052223634,-0.00047528743743896484,-0.0003325866604427574,1.1342637538909912,0.0003,-0.011138997040688992,0.2,-3.0774842016398907,3320,1.5440498147879105e-05
684032,334,599,1140,0.081396484375,0.008932571,-0.0017462968826293945,-0.001963555708061904,1.1594270467758179,0.0003,0.020371776074171066,0.2,-3.1090408265590668,3330,1.1626515143709743e-11
686080,335,599,1143,0.068359375,0.0036540644,0.025933802127838135,-0.0005192692682612687,1.1740148067474365,0.0003,0.0033447302412241697,0.2,-3.1479347094893457,3340,5.652826250738556e-12
688128,336,599,1147,0.127001953125,0.008158781,-0.003020167350769043,-0.0024432377598714084,1.1740803718566895,0.0003,-0.006994716823101044,0.2,-3.1601761400699617,3350,5.631283436062382e-12
690176,337,599,1150,0.0251953125,0.0023584168,-0.011839866638183594,0.00020735714642796665,1.2035918235778809,0.0003,-0.009196963161230087,0.2,-3.1847422026097774,3360,7.845229890143072e-12
692224,338,599,1154,0.10634765625,0.0055660317,0.03024965524673462,-0.0014950171280361246,1.2043161392211914,0.0003,0.004957038909196854,0.2,-3.2103152744472028,3370,2.3773629927934978e-07
694272,339,599,1157,0.019140625,0.0024158973,0.0032325387001037598,0.00013999827351653948,1.198153018951416,0.0003,-0.009395819157361984,0.2,-3.2034654416143895,3380,2.649860097295802e-06
696320,340,599,1161,0.04794921875,0.003968288,-6.330013275146484e-05,-0.0010866670221730602,1.1620008945465088,0.0003,-0.006942464970052242,0.2,-3.1669412635266783,3390,4.6277425269718966e-08
698368,341,599,1164,0.08076171875,0.006317287,0.00019788742065429688,-0.0013494432627339848,1.1380176544189453,0.0003,-0.007961837574839592,0.2,-3.115677770972252,3400,2.955349790602378e-05
700416,342,599,1168,0.067578125,0.009478942,0.0002071857452392578,-0.0016753768984926864,1.1147950887680054,0.0003,-0.025963205844163895,0.2,-3.072579549252987,3410,2.2546607442677602e-10
702464,343,599,1171,0.01865234375,0.0041734152,-0.001292586326599121,0.0011195824561582412,1.0972187519073486,0.0003,-0.007998574525117874,0.2,-3.039084046334028,3420,3.1569617199656673e-10
704512,344,599,1174,0.053369140625,0.0045125927,0.002416551113128662,-0.00037863147372263484,1.073617935180664,0.0003,0.02624916099011898,0.2,-3.001649257540703,3430,1.246122544522862e-10
706560,345,599,1178,0.01826171875,0.0051292614,-1.1920928955078125e-07,-0.00041954604675993324,1.0378363132476807,0.0003,-0.006990537047386169,0.2,-2.9457645788788795,3440,2.5517409288892966e-10
708608,346,599,1181,0.0970703125,0.005236376,-0.00010442733764648438,-0.0022637619142187758,1.0302139520645142,0.0003,-0.046247102320194244,0.2,-2.906554929167032,3450,1.0241806488080029e-08
710656,347,599,1185,0.020556640625,0.0020569072,-0.0006586313247680664,0.0009337021299870684,1.0117480754852295,0.0003,-0.009318147785961628,0.2,-2.8774655997753142,3460,1.6013909442295625e-06
712704,348,599,1188,0.04658203125,0.0082412455,0.0010254383087158203,5.064492870587855e-06,0.9945874810218811,0.0003,-0.012540670111775398,0.2,-2.8413993552327157,3470,5.012364457838883e-05
714752,349,599,1191,0.036669921875,0.006979608,0.0004956722259521484,0.0006019900116370991,0.9733772873878479,0.0003,0.006235744804143906,0.2,-2.805708361417055,3480,5.011706211774183e-10
716800,350,599,1195,0.055810546875,0.0068237847,-0.00034332275390625,-0.0013959602059912869,0.9596890211105347,0.0003,0.007787029258906841,0.2,-2.769586202502251,3490,8.69607917224842e-10
718848,351,599,1199,0.064599609375,0.0076322304,0.0005434751510620117,-0.001409062504535541,0.9344254732131958,0.0003,-0.01377423107624054,0.2,-2.726849326491356,3500,2.3118135337058624e-10
720896,352,599,1202,0.050830078125,0.0104266675,0.0,-2.6444694685778814e-05,0.9066194295883179,0.0003,0.02950461208820343,0.2,-2.670191103219986,3510,4.729859909112132e-10
722944,353,599,1205,0.05712890625,0.0019105856,-0.0010215044021606445,-0.0005797536359750666,0.9026747345924377,0.0003,-0.010285165160894394,0.2,-2.636677921563387,3520,1.331166504938489e-10
724992,354,599,1209,0.082177734375,0.0076908134,-4.887580871582031e-06,-0.0019903473137674156,0.8888567686080933,0.0003,0.019375646486878395,0.2,-2.616474389284849,3530,2.9252494104449077e-06
727040,355,599,1212,0.0453125,0.0027073226,-0.0004037618637084961,-0.0004283124377252534,0.8731567859649658,0.0003,0.0005634748958982527,0.2,-2.5851979941129684,3540,2.211311284078193e-05
729088,356,599,1215,0.06337890625,0.006896452,0.00350797176361084,0.0009890801564324647,0.8790249824523926,0.0003,-0.0021766144782304764,0.2,-2.5749866046011447,3550,2.5314369832702076e-10
731136,357,599,1219,0.08271484375,0.007725098,0.006420254707336426,-0.002515349882742157,0.9040117263793945,0.0003,0.00246286578476429,0.2,-2.6076602011919023,3560,1.3271857053139907e-10
733184,358,599,1222,0.05244140625,0.005608297,-0.002459406852722168,0.0010211896937107668,0.9281070232391357,0.0003,-0.006076697260141373,0.2,-2.6615445986390114,3570,6.732290694829388e-11
735232,359,599,1226,0.097998046875,0.015935946,0.009153187274932861,-0.001500388209024095,0.9365569353103638,0.0003,-0.011619478464126587,0.2,-2.6992425441741945,3580,2.5381622859045345e-11
737280,360,599,1229,0.06591796875,0.0060733957,-0.010050058364868164,0.0009935109497746452,0.9469020962715149,0.0003,-0.006602488458156586,0.2,-2.7185591802001,3590,1.5514370419278484e-11
739328,361,599,1233,0.069482421875,0.0036157959,0.00482708215713501,-2.1319207007763907e-05,0.9800704717636108,0.0003,-0.007909162901341915,0.2,-2.762501659989357,3600,6.185188177908298e-10
741376,362,599,1236,0.151904296875,0.011942254,8.869171142578125e-05,-0.00156269034196157,1.0172992944717407,0.0003,0.05741887167096138,0.2,-2.832596409320831,3610,2.5454074850066124e-05
743424,363,599,1240,0.037353515625,0.004656154,4.70280647277832e-05,0.00017418326751794666,0.9956142902374268,0.0003,0.007970713078975677,0.2,-2.850901197642088,3620,9.485534360413705e-09
745472,364,599,1243,0.060693359375,0.008556371,0.0011246800422668457,-0.0007446813600836321,0.9848567247390747,0.0003,0.021759837865829468,0.2,-2.812075885385275,3630,1.9903131757845328e-10
747520,365,599,1247,0.02626953125,0.0034448924,1.7881393432617188e-07,-6.349263858282939e-05,0.96657395362854,0.0003,-0.005305140279233456,0.2,-2.7861817121505736,3640,2.3475625883239006e-10
749568,366,599,1250,0.02744140625,0.004044186,-0.0002181529998779297,0.0005913869201322087,0.9367012977600098,0.0003,0.00956050306558609,0.2,-2.7329470977187156,3650,4.53934555809511e-09
751616,367,599,1254,0.084130859375,0.0060025947,-0.0014126300811767578,-0.002560673990228679,0.9183895587921143,0.0003,0.008960459381341934,0.2,-2.680506304651499,3660,1.323431634690939e-09
753664,368,599,1258,0.03076171875,0.0042840084,-1.1920928955078125e-07,-0.00010179782220802736,0.8900277614593506,0.0003,0.009903926402330399,0.2,-2.6326726719737055,3670,1.931214592567815e-07
755712,369,599,1261,0.05205078125,0.0021455644,9.47117805480957e-05,-0.001010053654317744,0.8728505373001099,0.0003,0.010691847652196884,0.2,-2.5815711818635463,3680,1.695530537616915e-06
757760,370,599,1264,0.068994140625,0.010876037,-0.0004074573516845703,-6.308389274636283e-05,0.8520857095718384,0.0003,-0.007500026375055313,0.2,-2.5405006498098373,3690,1.3012040434090533e-05
759808,371,599,1268,0.114404296875,0.010452136,-8.082389831542969e-05,-0.003449566540075466,0.8108929991722107,0.0003,0.015347333624958992,0.2,-2.464360350370407,3700,3.152278435775758e-05
761856,372,598,1271,0.089111328125,0.008653028,6.437301635742188e-05,-0.0003635212851804681,0.8019237518310547,0.0003,-0.0021867367904633284,0.2,-2.405333422124386,3710,1.5004151501965474e-08
763904,373,598,1275,0.093505859375,0.0066793473,-0.00010097026824951172,-0.002114304932183586,0.7849612236022949,0.0003,0.0017900393577292562,0.2,-2.374302902817726,3720,6.859726332547458e-08
765952,374,598,1278,0.065869140625,0.007870018,-1.1920928955078125e-07,-0.0009334112830401864,0.7729829549789429,0.0003,0.006941847503185272,0.2,-2.3335716880857946,3730,1.578280386849149e-08
768000,375,598,1282,0.09912109375,0.007606729,0.00016689300537109375,-0.0034163181495387106,0.7529464960098267,0.0003,0.001597011461853981,0.2,-2.2882624119520187,3740,4.02593578523975e-08
770048,376,598,1285,0.078564453125,0.0057241376,3.24249267578125e-05,-0.001618919987231493,0.7303522229194641,0.0003,-0.008594796061515808,0.2,-2.2299706913530826,3750,4.246644911774983e-09
772096,377,598,1289,0.02451171875,0.006294979,0.0005066394805908203,0.0014060214438359254,0.7174481153488159,0.0003,-0.0022643180564045906,0.2,-2.1838626854121683,3760,2.199903495585888e-07
774144,378,599,1292,0.094140625,0.0066341744,0.00031363964080810547,-0.0015066778578329831,0.7001374959945679,0.0003,0.008733289316296577,0.2,-2.140397026389837,3770,4.904370343568223e-07
776192,379,599,1295,0.0591796875,0.0059014736,0.0,-7.273969567904715e-05,0.6907783150672913,0.0003,0.008957424201071262,0.2,-2.104175606369972,3780,1.0524293217248343e-07
778240,380,599,1299,0.129248046875,0.016159788,0.004859626293182373,-0.004178347694687545,0.6660056114196777,0.0003,-0.011205587536096573,0.2,-2.0501252740621565,3790,5.0876749374877613e-05
780288,381,599,1302,0.052001953125,0.0034328005,0.003062903881072998,0.0007079088099999353,0.6600192189216614,0.0003,0.008985918015241623,0.2,-2.006890972703695,3800,4.2379864336172127e-10
782336,382,599,1305,0.03720703125,0.008847525,1.1920928955078125e-07,0.0004041499262712023,0.6349984407424927,0.0003,0.0012206248939037323,0.2,-1.9613577347248792,3810,9.69522698667478e-11
784384,383,599,1309,0.109521484375,0.005808492,0.0020489096641540527,-0.0033668925796519035,0.6175645589828491,0.0003,0.004236835055053234,0.2,-1.8937946386635303,3820,3.643766259368107e-11
786432,384,599,1312,0.089794921875,0.003897029,-1.1920928955078125e-07,-0.00018461883919371758,0.6017208099365234,0.0003,-0.000513388542458415,0.2,-1.8398780278861522,3830,2.1115678308018884e-09
788480,385,599,1316,0.06279296875,0.009978369,0.0,0.0002399221292762377,0.586338222026825,0.0003,0.014072290621697903,0.2,-1.7865952428430318,3840,5.574923320397435e-05
790528,386,599,1319,0.0896484375,0.0026035924,5.829334259033203e-05,0.0005241255959845148,0.5836167931556702,0.0003,0.003126060590147972,0.2,-1.7594721335917711,3850,2.48406651620413e-09
792576,387,598,1323,0.10771484375,0.011646522,1.1920928955078125e-07,-0.0023481536882627553,0.5611447095870972,0.0003,0.0026412515435367823,0.2,-1.7106882955878973,3860,7.076814220608373e-10
794624,388,598,1326,0.04052734375,0.0022952138,-0.0001628398895263672,0.001149807736510411,0.5496021509170532,0.0003,0.002382204169407487,0.2,-1.6500798504799605,3870,4.5903650651120753e-10
796672,389,598,1330,0.0552734375,0.0064800256,0.0,0.00017869159128167667,0.5336885452270508,0.0003,0.01780162751674652,0.2,-1.5971157755702734,3880,3.2426913202833693e-10
798720,390,598,1333,0.07734375,0.005995499,0.00043487548828125,0.0004528972305706702,0.5177292823791504,0.0003,0.008143864572048187,0.2,-1.5383824780583382,3890,2.436566309920089e-10
800768,391,598,1337,0.060107421875,0.005943222,-0.0003426074981689453,-0.0001255446986760944,0.5070458054542542,0.0003,-0.00525037944316864,0.2,-1.4863893564790487,3900,2.0305960249824808e-08
802816,392,598,1340,0.08408203125,0.006466914,0.0,-0.0018877686554333196,0.4880092740058899,0.0003,0.013042144477367401,0.2,-1.42429395057261,3910,1.5551441892181572e-06
804864,393,598,1344,0.114599609375,0.009916592,1.1920928955078125e-07,-0.0006184148965985514,0.4812655448913574,0.0003,-0.0005902944831177592,0.2,-1.3721211545169354,3920,7.688786337825616e-05
806912,394,598,1347,0.134765625,0.009516532,-7.62939453125e-06,-0.0030197808693628756,0.47117239236831665,0.0003,-0.006275542546063662,0.2,-1.3367236766964197,3930,1.8542723778415605e-06
808960,395,598,1350,0.0580078125,0.0015823834,2.09808349609375e-05,0.00192156512348447,0.4663383960723877,0.0003,0.01594614051282406,0.2,-1.3067923087626696,3940,2.1567161716455115e-08
811008,396,598,1354,0.078955078125,0.003405998,0.00034612417221069336,0.0011295029718894512,0.45230117440223694,0.0003,0.005981323774904013,0.2,-1.2644064031541347,3950,7.522755346482885e-09
813056,397,598,1357,0.093896484375,0.008928984,2.1398067474365234e-05,0.00029883289680583404,0.4465150237083435,0.0003,-0.0028679436072707176,0.2,-1.220317118242383,3960,3.357473320678912e-08
815104,398,598,1361,0.11376953125,0.008537352,0.0002646446228027344,0.0004129358712816611,0.4334215819835663,0.0003,-0.0029402782674878836,0.2,-1.1776020340621471,3970,5.7668029242284944e-08
817152,399,598,1364,0.063134765625,0.0069946987,-0.00011754035949707031,-0.00010029619588749483,0.4194949269294739,0.0003,0.008833728730678558,0.2,-1.1142315808683634,3980,7.601808547022785e-09
819200,400,598,1368,0.07041015625,0.0065814992,0.0007208585739135742,0.0016086517949588596,0.4123666286468506,0.0003,-0.015067284926772118,0.2,-1.0640054117888211,3990,7.685836225138625e-08
821248,401,598,1372,0.08330078125,0.0049517024,-7.653236389160156e-05,0.0016521607234608383,0.40124011039733887,0.0003,0.0016963034868240356,0.2,-1.0226953949779272,4000,1.519815412197861e-05
823296,402,598,1375,0.146337890625,0.0036059779,3.731250762939453e-05,-0.0021471851956448517,0.4139792323112488,0.0003,0.015057926997542381,0.2,-1.025672347843647,4010,4.039601058371395e-05
825344,403,598,1379,0.126806640625,0.01120457,3.0875205993652344e-05,3.0988319485913963e-05,0.4317251443862915,0.0003,-0.006762722972780466,0.2,-1.1012634873390197,4020,4.9510984689087e-07
827392,404,598,1382,0.08408203125,0.007873585,0.0,0.0004967666216543875,0.44140517711639404,0.0003,-0.009429420344531536,0.2,-1.1680506009608507,4030,1.3021810636479162e-07
829440,405,598,1386,0.122607421875,0.013074427,1.5735626220703125e-05,-0.0011082378994615282,0.45289385318756104,0.0003,0.011574001051485538,0.2,-1.211634371802211,4040,3.9429968257996895e-07
831488,406,598,1389,0.1060546875,0.008107659,1.430511474609375e-06,0.002564461075235158,0.45588168501853943,0.0003,-0.02166263945400715,0.2,-1.246289836987853,4050,6.777662130127115e-07
833536,407,598,1392,0.233837890625,0.017552804,5.6862831115722656e-05,-0.0034591453222674318,0.4681948125362396,0.0003,0.008029235526919365,0.2,-1.2813485726714133,4060,4.1411748094540186e-05
835584,408,598,1396,0.098681640625,0.0035145632,1.1920928955078125e-07,0.004227485400042497,0.48007118701934814,0.0003,0.002554354490712285,0.2,-1.3327515926212072,4070,4.908858560064705e-07
837632,409,598,1399,0.132568359375,0.0043716445,-1.1920928955078125e-07,0.0003149892601868487,0.4959040880203247,0.0003,0.009377469308674335,0.2,-1.3921702295541762,4080,1.5669525689833193e-07
839680,410,598,1403,0.129052734375,0.008917473,-3.5762786865234375e-06,-5.836122727487236e-06,0.5030684471130371,0.0003,-0.011976535432040691,0.2,-1.4386341582983733,4090,3.720381707492788e-08
841728,411,598,1406,0.10595703125,0.007316928,4.929304122924805e-05,0.0010695411445340141,0.519904613494873,0.0003,-0.0007196530932560563,0.2,-1.4888131454586984,4100,5.655039195020045e-08
843776,412,598,1410,0.169580078125,0.0026126392,-9.715557098388672e-05,0.00010461227793712169,0.5319716334342957,0.0003,0.0003063211916014552,0.2,-1.5427789673209191,4110,1.468538156162904e-05
845824,413,598,1413,0.110009765625,0.009939468,5.5670738220214844e-05,-0.0006171226850710809,0.5174135565757751,0.0003,-0.007395158056169748,0.2,-1.5378338310867548,4120,6.072985207529763e-05
847872,414,598,1417,0.0546875,0.00471727,9.5367431640625e-05,0.0007647976839507464,0.5018556714057922,0.0003,-0.0015144216595217586,0.2,-1.4764443591237069,4130,1.7036126182728212e-08
849920,415,598,1420,0.030615234375,0.0026742783,1.2516975402832031e-06,0.0016176459132111632,0.48655351996421814,0.0003,-0.008446283638477325,0.2,-1.4184086013585329,4140,1.5706553465362342e-08
851968,416,598,1423,0.0841796875,0.009693174,-0.00031375885009765625,6.028739589964971e-05,0.4798838496208191,0.0003,-0.006772624794393778,0.2,-1.3714471869170666,4150,1.7682027624036424e-08
854016,417,598,1427,0.03134765625,0.0066257194,0.000194549560546875,0.0008029048360185698,0.4654761552810669,0.0003,0.0002246844960609451,0.2,-1.3281707756221295,4160,3.797016684883022e-09
856064,418,598,1430,0.07568359375,0.0059406376,-3.1948089599609375e-05,0.00010808816732605919,0.4521794319152832,0.0003,0.022531641647219658,0.2,-1.2677099488675594,4170,3.33596669648678e-06
858112,419,598,1434,0.067529296875,0.005909301,-2.7298927307128906e-05,0.0012151505463407375,0.44460558891296387,0.0003,-0.002709255088120699,0.2,-1.2239476773887872,4180,2.0609007382470547e-09
860160,420,598,1438,0.076416015625,0.0070664715,0.0010421276092529297,0.0005345959129044786,0.43375182151794434,0.0003,-0.007573186885565519,0.2,-1.1819275245070457,4190,4.4338997456543784e-08
862208,421,598,1441,0.06328125,0.008251045,-0.00020766258239746094,0.0008161284633388278,0.424940824508667,0.0003,0.017763739451766014,0.2,-1.1346540797501803,4200,1.604612716412074e-05
864256,422,598,1444,0.100732421875,0.010553865,5.1915645599365234e-05,0.0011501902408781461,0.4334081709384918,0.0003,-0.0027135785203427076,0.2,-1.1361722994595767,4210,5.04276122313573e-05
866304,423,598,1448,0.135400390625,0.013476664,1.0788440704345703e-05,0.003296873140061507,0.44076043367385864,0.0003,0.01703319326043129,0.2,-1.1741122346371413,4220,2.2873826014048118e-05
868352,424,598,1451,0.111474609375,0.0069204406,-1.0609626770019531e-05,0.0014721572748385369,0.44485676288604736,0.0003,-0.0019389103399589658,0.2,-1.1978280309587717,4230,5.025910878995721e-07
870400,425,598,1455,0.08876953125,0.00757144,2.8789043426513672e-05,0.0021494795772014188,0.4556426405906677,0.0003,0.00841472577303648,0.2,-1.229499365761876,4240,2.0831299518620426e-07
872448,426,598,1458,0.06259765625,0.011293853,-1.1324882507324219e-05,0.0029891995756770482,0.4668985605239868,0.0003,0.0063062189146876335,0.2,-1.2757268592715263,4250,8.2917955459204e-06
874496,427,598,1462,0.126953125,0.017031418,-5.936622619628906e-05,0.00022376398846972733,0.48024052381515503,0.0003,-0.007600506767630577,0.2,-1.3294623523950577,4260,2.2239291348169836e-06
876544,428,598,1465,0.18134765625,0.011854297,-2.384185791015625e-07,-0.0009729360564961099,0.4899749755859375,0.0003,0.02340809442102909,0.2,-1.3789607752114534,4270,1.055755453302092e-05
